11,12.937,61.112,64.017,100,611,26.935
11.017,12.952,61.733,64.77,100,613.5,27.03
11.033,12.913,62.372,65.457,100,614.75,27.113
11.05,12.914,63.18,66.022,100,614.5,27.14
11.067,12.893,64.013,66.855,100,615.25,27.14
11.083,12.936,64.757,67.698,100,616,27.14
11.1,12.921,65.367,68.547,100,619.75,27.14
11.117,12.907,65.923,69.083,100,623.67,27.14
11.133,12.924,66.87,69.953,100,627.25,27.14
11.15,12.948,67.703,70.722,100,632.25,27.14
11.167,12.936,68.46,71.692,100,636,27.11
11.183,12.935,69.168,72.45,100,636.25,27.098
11.2,12.92,69.898,73.245,100,637,27.163
11.217,12.968,70.75,73.882,100,637.5,27.31
11.233,12.916,71.62,74.767,100,641.25,27.468
11.25,12.915,72.38,75.68,100,643,27.595
11.267,12.934,73.12,76.495,100,643.75,27.64
11.283,12.928,73.838,77.285,100,647.75,27.602
11.3,12.95,74.767,78.015,100,645.75,27.508
11.317,12.942,75.56,78.907,100,642.25,27.48
11.333,12.934,76.385,79.735,100,646.75,27.527
11.35,12.942,77.113,80.685,100,653,27.595
11.367,12.927,77.925,81.43,100,660.5,27.668
11.383,12.95,78.75,82.358,100,666,27.75
11.4,12.994,79.638,83.18,100,667,27.75
11.417,13.116,80.498,84.09,100,672,27.75
11.433,13.124,76.67,84.97,100,674,27.75
11.45,13.159,71.703,83.252,100,674,27.75
11.467,13.201,73.5,77,100,674.75,27.828
11.483,13.174,75.733,77.49,100,679,27.932
11.5,13.133,76.578,80.078,100,684.25,27.883
11.517,13.15,75.26,81.14,100,687,27.757
11.533,13.105,73.547,80.435,100,690.5,27.585
11.55,13.049,74.58,78.51,100,694.25,27.48
11.567,12.99,75.96,79.132,100,700.5,27.48
11.583,12.67,76.948,80.618,100,701,27.48
11.6,11.947,76.62,81.92,100,701.75,27.493
11.617,11.956,75.54,82.355,100,701.5,27.59
11.633,11.927,75.582,81.433,100,698.75,27.695
11.65,11.953,76.445,80.725,100,701.25,27.795
11.667,11.938,77.733,81.405,100,702.75,27.84
11.683,11.971,78.535,82.533,100,705,27.84
11.7,11.913,78.8,83.63,100,706.75,27.793
11.717,11.932,78.457,84.228,100,713.5,27.7
11.733,11.929,78.627,84.035,100,720.75,27.665
11.75,11.944,79.25,84.07,100,725.75,27.59
11.767,11.943,80.095,84.507,100,728,27.59
11.783,11.919,80.805,85.312,100,728.25,27.59
11.8,11.946,81.108,86.092,100,729.75,27.59
11.817,11.909,81.343,86.543,100,730,27.628
11.833,11.879,82.302,86.725,100,730.75,27.668
11.85,11.885,83.84,87.317,100,734,27.75
11.867,11.932,85.662,88.708,100,737,27.75
11.883,11.941,87.492,90.47,100,740.75,27.795
11.9,11.924,88.637,92.353,100,743.5,27.84
11.917,11.896,89.545,93.862,100,747.75,27.84
11.933,11.885,90.773,94.868,100,752.5,27.83
11.95,11.879,92.05,95.6,100,754,27.83
11.967,12.498,93.938,97.14,100,757,27.802
11.983,12.429,95.793,98.693,100,755,27.8
12,11.948,96.22,100.19,100,751,27.802
12.017,11.925,96.996,101.73,100,748.6,27.9
12.033,11.933,97.123,102.45,100,747.67,28.007
12.05,11.941,97.638,102.91,100,750.5,28.14
12.067,11.894,98.846,103.26,100,758,28.282
12.083,11.925,99.947,104.32,100,763,28.397
12.1,11.938,100.36,105.25,100,765.75,28.537
12.117,11.939,100.7,106.1,100,767.5,28.64
12.133,11.915,101.17,106.68,100,768.75,28.87
12.15,11.925,102.36,106.99,100,771,29.098
12.167,11.878,103.93,107.78,100,770.25,29.253
12.183,11.884,105.23,109.42,100,769.5,29.383
12.2,11.889,106.32,110.92,100,773.25,29.48
12.217,11.981,107.22,111.99,100,779,29.405
12.233,11.969,107.99,113.18,100,785,29.175
12.25,11.89,109.06,114.02,100,790.5,28.84
12.267,11.901,110.49,114.83,100,789,28.665
12.283,11.864,111.77,116.2,100,788,28.587
12.3,11.873,112.87,117.72,100,791.5,28.465
12.317,11.94,113.77,118.92,100,794.5,28.41
12.333,11.88,114.39,119.91,100,795.75,28.41
12.35,11.875,115.06,120.77,100,796,28.425
12.367,11.876,116.24,121.36,100,796.75,28.47
12.383,11.872,117.35,122.32,100,802,28.537
12.4,11.888,118.31,123.63,100,807,28.56
12.417,11.865,119.21,124.74,100,807,28.56
12.433,11.84,119.97,125.59,100,807.5,28.56
12.45,11.865,120.72,126.45,100,811.75,28.475
12.467,11.86,121.71,127.23,100,814.75,28.41
12.483,11.864,122.73,128.2,100,819.25,28.41
12.5,11.865,123.62,129.22,100,825,28.41
12.517,11.875,124.44,130.26,100,831,28.44
12.533,11.867,125.23,131.28,100,834.5,28.537
12.55,11.878,126.06,131.97,100,830.75,28.588
12.567,11.854,126.93,132.69,100,828.25,28.72
12.583,11.86,127.84,133.62,100,828,28.87
12.6,11.872,128.82,134.59,100,824.5,28.97
12.617,11.835,129.69,135.36,100,821.5,28.97
12.633,11.835,130.31,136.1,100,819.33,28.97
12.65,11.832,131.25,137.19,100,823.5,28.97
12.667,11.83,132.16,138.08,100,835,28.97
12.683,11.828,132.91,138.86,100,842,28.905
12.7,11.856,133.12,139.74,100,843.5,28.81
12.717,11.873,133.37,140.39,100,837.75,28.81
12.733,11.88,134.26,140.39,100,833.5,28.81
12.75,11.847,135.09,140.96,100,834.75,28.823
12.767,11.859,135.95,141.85,100,832,28.875
12.783,11.857,136.84,142.8,100,839.75,28.845
12.8,11.856,137.4,143.84,100,843.5,28.81
12.817,11.846,137.59,144.44,100,846.25,28.81
12.833,11.844,137.73,144.74,100,847,28.81
12.85,11.841,138.3,144.97,100,851,28.788
12.867,11.84,139.04,145.54,100,856.5,28.692
12.883,11.859,139.69,146.14,100,858.5,28.61
12.9,11.841,140.1,146.65,100,862,28.61
12.917,11.815,140.72,147.45,100,864.75,28.61
12.933,11.817,140.91,148.25,100,868,28.61
12.95,11.825,141.15,148.69,100,869.25,28.64
12.967,11.826,141.72,148.61,100,871.5,28.745
12.983,11.824,142.28,149.06,100,873,28.875
13,11.825,142.96,149.76,100,873.25,28.973
13.017,11.838,143.55,150.59,100,876.75,29.1
13.033,11.825,143.58,151.3,100,878,29.243
13.05,11.809,143.7,151.36,100,877.5,29.28
13.067,11.818,144.2,151.14,100,870.5,29.25
13.083,11.821,144.74,151.62,100,866.75,29.17
13.1,11.829,145.37,152.38,100,874.75,29.043
13.117,12.432,145.92,152.85,100,882.25,29.02
13.133,13.123,146.3,152.91,100,884,29.02
13.15,13.121,147.45,152.99,100,880,29.02
13.167,12.174,148.12,154.07,100,874.75,29.02
13.183,11.854,147.03,155.85,100,878,29.02
13.2,11.848,143,155.64,100,881.5,29.05
13.217,11.833,142,152.33,100,878.75,29.102
13.233,11.841,142.48,149.62,100,879.5,29.17
13.25,11.857,143.16,150.03,100,884,29.198
13.267,11.855,143.46,150.97,100,886,29.28
13.283,11.853,142.79,151.55,100,886,29.363
13.3,11.827,141.54,151.27,100,886,29.462
13.317,11.827,142.22,149.9,100,889.75,29.535
13.333,11.855,143.17,149.79,100,896,29.635
13.35,11.829,143.66,151.13,100,898.75,29.69
13.367,11.826,144.27,151.83,100,904,29.675
13.383,11.826,144.5,152.48,100,910,29.63
13.4,11.862,144.41,152.78,100,914,29.58
13.417,11.863,144.69,152.63,100,907,29.475
13.433,11.827,145.31,152.71,100,909.5,29.375
13.45,11.803,145.96,153.37,100,916,29.31
13.467,12.117,146.53,154.19,100,919.5,29.275
13.483,13.111,146.93,154.41,100,923.75,29.277
13.5,13.164,148.16,153.89,100,859.75,29.28
13.517,12.955,149.62,154.15,100,838.25,29.28
13.533,12.012,149.72,156.28,100,867.5,29.28
13.55,11.834,147.44,157.57,100,886,29.28
13.567,11.81,143.16,156.99,100,891.75,29.28
13.583,11.854,142.7,152.76,100,888.25,29.265
13.6,11.881,143.53,150.5,100,902.5,29.22
13.617,11.845,144.13,151.35,100,915,29.22
13.633,11.784,144.25,152.16,100,915.5,29.22
13.65,11.849,143.43,152.68,100,912,29.25
13.667,11.834,142.26,152.44,100,911,29.28
13.683,11.861,143.21,150.97,100,912.25,29.28
